4.30799e-05 ,0.0024608 ,0.68 ,
4.30979e-05 ,0.00246183 ,0.68 ,
4.3152e-05 ,0.00246492 ,0.68 ,
4.32419e-05 ,0.00247006 ,0.68 ,
4.33677e-05 ,0.00247724 ,0.68 ,
4.35293e-05 ,0.00248647 ,0.68 ,
4.37265e-05 ,0.00249774 ,0.68 ,
4.39594e-05 ,0.00251104 ,0.68 ,
4.42278e-05 ,0.00252637 ,0.68 ,
4.45316e-05 ,0.00254372 ,0.68 ,
4.48708e-05 ,0.0025631 ,0.68 ,
4.52453e-05 ,0.00258449 ,0.68 ,
4.56551e-05 ,0.0026079 ,0.68 ,
4.60999e-05 ,0.00263331 ,0.68 ,
5.37648e-05 ,0.00307114 ,0.68 ,
5.46225e-05 ,0.00312013 ,0.68 ,
5.54938e-05 ,0.00316991 ,0.68 ,
5.6379e-05 ,0.00322047 ,0.68 ,
5.72784e-05 ,0.00327184 ,0.68 ,
5.81921e-05 ,0.00332404 ,0.68 ,
5.91203e-05 ,0.00337706 ,0.68 ,
6.00634e-05 ,0.00343093 ,0.68 ,
6.10215e-05 ,0.00348566 ,0.68 ,
6.19949e-05 ,0.00354126 ,0.68 ,
6.29839e-05 ,0.00359775 ,0.68 ,
6.39886e-05 ,0.00365514 ,0.68 ,
6.50093e-05 ,0.00371345 ,0.68 ,
6.60463e-05 ,0.00377268 ,0.68 ,
6.70999e-05 ,0.00383287 ,0.68 ,
6.81702e-05 ,0.00389401 ,0.68 ,
6.92577e-05 ,0.00395612 ,0.68 ,
7.03625e-05 ,0.00401923 ,0.68 ,
7.14849e-05 ,0.00408334 ,0.68 ,
7.26252e-05 ,0.00414848 ,0.68 ,
7.37837e-05 ,0.00421466 ,0.68 ,
7.49607e-05 ,0.00428189 ,0.68 ,
7.61564e-05 ,0.00435019 ,0.68 ,
7.73713e-05 ,0.00441959 ,0.68 ,
7.86055e-05 ,0.00449009 ,0.68 ,
7.98594e-05 ,0.00456171 ,0.68 ,
8.11333e-05 ,0.00463448 ,0.68 ,
8.24275e-05 ,0.00470841 ,0.68 ,
8.37424e-05 ,0.00478351 ,0.68 ,
8.50782e-05 ,0.00485982 ,0.68 ,
8.64354e-05 ,0.00493734 ,0.68 ,
8.78142e-05 ,0.0050161 ,0.68 ,
8.9215e-05 ,0.00509612 ,0.68 ,
9.06381e-05 ,0.00517741 ,0.68 ,
9.20839e-05 ,0.00526 ,0.68 ,
9.35528e-05 ,0.00534391 ,0.68 ,
9.50452e-05 ,0.00542915 ,0.68 ,
9.65613e-05 ,0.00551576 ,0.68 ,
9.81016e-05 ,0.00560374 ,0.68 ,
9.96665e-05 ,0.00569313 ,0.68 ,
0.000101256 ,0.00578395 ,0.68 ,
0.000102872 ,0.00587621 ,0.68 ,
0.000104513 ,0.00596995 ,0.68 ,
0.00010618 ,0.00606518 ,0.68 ,
